,Close,High,Low,Open,Volume,"('Close', 'XLP')","('High', 'XLP')","('Low', 'XLP')","('Open', 'XLP')","('Volume', 'XLP')","('Close', 'XLP').1","('High', 'XLP').1","('Low', 'XLP').1","('Open', 'XLP').1","('Volume', 'XLP').1","('Close', 'XLP').2","('High', 'XLP').2","('Low', 'XLP').2","('Open', 'XLP').2","('Volume', 'XLP').2","('Close', 'XLP').3","('High', 'XLP').3","('Low', 'XLP').3","('Open', 'XLP').3","('Volume', 'XLP').3","('Close', 'XLP').4","('High', 'XLP').4","('Low', 'XLP').4","('Open', 'XLP').4","('Volume', 'XLP').4","('Close', 'XLP').5","('High', 'XLP').5","('Low', 'XLP').5","('Open', 'XLP').5","('Volume', 'XLP').5","('Close', 'XLP').6","('High', 'XLP').6","('Low', 'XLP').6","('Open', 'XLP').6","('Volume', 'XLP').6","('Close', 'XLP').7","('High', 'XLP').7","('Low', 'XLP').7","('Open', 'XLP').7","('Volume', 'XLP').7","('Close', 'XLP').8","('High', 'XLP').8","('Low', 'XLP').8","('Open', 'XLP').8","('Volume', 'XLP').8","('Close', 'XLP').9","('High', 'XLP').9","('Low', 'XLP').9","('Open', 'XLP').9","('Volume', 'XLP').9","('Close', 'XLP').10","('High', 'XLP').10","('Low', 'XLP').10","('Open', 'XLP').10","('Volume', 'XLP').10","('Close', 'XLP').11","('High', 'XLP').11","('Low', 'XLP').11","('Open', 'XLP').11","('Volume', 'XLP').11","('Close', 'XLP').12","('High', 'XLP').12","('Low', 'XLP').12","('Open', 'XLP').12","('Volume', 'XLP').12","('Close', 'XLP').13","('High', 'XLP').13","('Low', 'XLP').13","('Open', 'XLP').13","('Volume', 'XLP').13","('Close', 'XLP').14","('High', 'XLP').14","('Low', 'XLP').14","('Open', 'XLP').14","('Volume', 'XLP').14","('Close', 'XLP').15","('High', 'XLP').15","('Low', 'XLP').15","('Open', 'XLP').15","('Volume', 'XLP').15","('Close', 'XLP').16","('High', 'XLP').16","('Low', 'XLP').16","('Open', 'XLP').16","('Volume', 'XLP').16","('Close', 'XLP').17","('High', 'XLP').17","('Low', 'XLP').17","('Open', 'XLP').17","('Volume', 'XLP').17","('Close', 'XLP').18","('High', 'XLP').18","('Low', 'XLP').18","('Open', 'XLP').18","('Volume', 'XLP').18","('Close', 'XLP').19","('High', 'XLP').19","('Low', 'XLP').19","('Open', 'XLP').19","('Volume', 'XLP').19","('Close', 'XLP').20","('High', 'XLP').20","('Low', 'XLP').20","('Open', 'XLP').20","('Volume', 'XLP').20","('Close', 'XLP').21","('High', 'XLP').21","('Low', 'XLP').21","('Open', 'XLP').21","('Volume', 'XLP').21","('Close', 'XLP').22","('High', 'XLP').22","('Low', 'XLP').22","('Open', 'XLP').22","('Volume', 'XLP').22","('Close', 'XLP').23","('High', 'XLP').23","('Low', 'XLP').23","('Open', 'XLP').23","('Volume', 'XLP').23","('Close', 'XLP').24","('High', 'XLP').24","('Low', 'XLP').24","('Open', 'XLP').24","('Volume', 'XLP').24","('Close', 'XLP').25","('High', 'XLP').25","('Low', 'XLP').25","('Open', 'XLP').25","('Volume', 'XLP').25","('Close', 'XLP').26","('High', 'XLP').26","('Low', 'XLP').26","('Open', 'XLP').26","('Volume', 'XLP').26","('Close', 'XLP').27","('High', 'XLP').27","('Low', 'XLP').27","('Open', 'XLP').27","('Volume', 'XLP').27","('Close', 'XLP').28","('High', 'XLP').28","('Low', 'XLP').28","('Open', 'XLP').28","('Volume', 'XLP').28","('Close', 'XLP').29","('High', 'XLP').29","('Low', 'XLP').29","('Open', 'XLP').29","('Volume', 'XLP').29","('Close', 'XLP').30","('High', 'XLP').30","('Low', 'XLP').30","('Open', 'XLP').30","('Volume', 'XLP').30","('Close', 'XLP').31","('High', 'XLP').31","('Low', 'XLP').31","('Open', 'XLP').31","('Volume', 'XLP').31","('Close', 'XLP').32","('High', 'XLP').32","('Low', 'XLP').32","('Open', 'XLP').32","('Volume', 'XLP').32","('Close', 'XLP').33","('High', 'XLP').33","('Low', 'XLP').33","('Open', 'XLP').33","('Volume', 'XLP').33","('Close', 'XLP').34","('High', 'XLP').34","('Low', 'XLP').34","('Open', 'XLP').34","('Volume', 'XLP').34","('Close', 'XLP').35","('High', 'XLP').35","('Low', 'XLP').35","('Open', 'XLP').35","('Volume', 'XLP').35","('Close', 'XLP').36","('High', 'XLP').36","('Low', 'XLP').36","('Open', 'XLP').36","('Volume', 'XLP').36","('Close', 'XLP').37","('High', 'XLP').37","('Low', 'XLP').37","('Open', 'XLP').37","('Volume', 'XLP').37","('Close', 'XLP').38","('High', 'XLP').38","('Low', 'XLP').38","('Open', 'XLP').38","('Volume', 'XLP').38","('Close', 'XLP').39","('High', 'XLP').39","('Low', 'XLP').39","('Open', 'XLP').39","('Volume', 'XLP').39","('Close', 'XLP').40","('High', 'XLP').40","('Low', 'XLP').40","('Open', 'XLP').40","('Volume', 'XLP').40","('Close', 'XLP').41","('High', 'XLP').41","('Low', 'XLP').41","('Open', 'XLP').41","('Volume', 'XLP').41","('Close', 'XLP').42","('High', 'XLP').42","('Low', 'XLP').42","('Open', 'XLP').42","('Volume', 'XLP').42","('Close', 'XLP').43","('High', 'XLP').43","('Low', 'XLP').43","('Open', 'XLP').43","('Volume', 'XLP').43","('Close', 'XLP').44","('High', 'XLP').44","('Low', 'XLP').44","('Open', 'XLP').44","('Volume', 'XLP').44","('Close', 'XLP').45","('High', 'XLP').45","('Low', 'XLP').45","('Open', 'XLP').45","('Volume', 'XLP').45","('Close', 'XLP').46","('High', 'XLP').46","('Low', 'XLP').46","('Open', 'XLP').46","('Volume', 'XLP').46","('Close', 'XLP').47","('High', 'XLP').47","('Low', 'XLP').47","('Open', 'XLP').47","('Volume', 'XLP').47","('Close', 'XLP').48","('High', 'XLP').48","('Low', 'XLP').48","('Open', 'XLP').48","('Volume', 'XLP').48","('Close', 'XLP').49","('High', 'XLP').49","('Low', 'XLP').49","('Open', 'XLP').49","('Volume', 'XLP').49","('Close', 'XLP').50","('High', 'XLP').50","('Low', 'XLP').50","('Open', 'XLP').50","('Volume', 'XLP').50","('Close', 'XLP')","('High', 'XLP')","('Low', 'XLP')","('Open', 'XLP')","('Volume', 'XLP')"
2025-04-15,78.84947204589844,79.73498740315019,78.80082200619161,79.63767247556328,8920200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,78.00289154052734,79.29709549165148,77.67203710724556,79.18032945268243,13657300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,79.6668701171875,80.04637457154887,78.2266938468288,78.34346730358864,13663600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,78.9078598022461,79.82256672307493,78.04181034813298,79.7349921918911,13804400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,80.02692413330078,80.4842776475126,79.07330003583132,79.20953204975552,11258800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,79.56956481933594,80.48427178108743,78.94678782276522,80.16315030420606,17717300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,78.86894989013672,79.14141391064469,78.50890390641534,79.03437341343259,12480700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,78.66459655761719,79.24845653044405,77.8472044742003,79.01490957167812,14378000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,78.40184783935547,79.03435771797449,77.98341891264624,78.73270224433048,12088900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,79.05381774902344,79.1122081887078,77.64284042877294,78.07100234072158,10065700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,79.6279525756836,79.93934106344513,78.49916466749353,79.49172057629336,10565800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,78.93706512451172,79.35549413023128,78.65486812771594,79.10248864619237,13203000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,79.36521911621094,79.65714908986237,79.0246390963427,79.38468507396777,14859700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,79.29710388183594,79.48199336188208,78.8202918493928,79.38468584441642,10236300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,79.1608657836914,79.43332978127302,78.7910942761288,79.14140725133005,10506300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,79.28736877441406,79.64740728806837,78.9759803015874,79.23871130949964,10474900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,79.19004821777344,79.74470912758748,78.888392744181,79.37493766240688,11018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,78.73271179199219,79.15113334535576,78.64512983555092,78.84947783513098,9231500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,78.84947204589844,79.04409447698562,78.16831209730988,78.7910890286156,18914800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,77.788818359375,78.70351792726568,77.50662136346493,78.58675187660472,13148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,77.37037658691406,77.75961401442117,77.22441162358808,77.65257353625455,10352000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,78.9565200805664,79.0051775490148,77.1271135978515,77.4385020932942,13370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,79.86149597167969,79.86149597167969,78.91759748419629,79.03437095682195,11973300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,80.09503173828125,80.1534221839007,79.413871740114,79.64741125033032,13601400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,80.37723541259766,80.61077494227172,80.05611391924096,80.05611391924096,12719300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,79.44306182861328,80.11449626056259,79.31656280952897,79.98798981739125,10989100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,79.11221313476562,79.54036764939586,78.79109168072779,79.37494414546858,11871600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,79.40414428710938,79.56956780901984,78.58675223243104,79.07329724328844,10693100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,80.12422180175781,80.17287926821392,79.52091079258938,79.69606727810954,14433600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,79.57929229736328,80.35776720131173,79.4917177683147,80.0950287659922,9963800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,79.90042114257812,79.94907861260815,79.20952812785978,79.60849117057315,13321300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,80.60104370117188,80.95135668301363,79.76418573611515,79.76418573611515,17778900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,80.64969635009766,80.65942932882078,79.85176284881464,80.36749935982729,15827900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,80.57184600830078,80.69834502155985,80.0074520892926,80.51345556641554,13265600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,80.00745391845703,80.61076491373292,79.9393379214392,80.59130638205077,10804100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
